module_code,course_name,course_provider,course_level,module_name,difficulty_level,keywords,link,,,,,,,,
WE5197,Web Development Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate Web Development Course,Medium,"web development, frontend, backend, full-stack",https://linkedinlearning.com/web-development/intermediate,,,,,,,,
MO5198,Mobile App Development Course,Pluralsight,Beginner,Intermediate Concepts in Beginner Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://pluralsight.com/mobile-app-development/beginner,,,,,,,,
CL5199,Cloud Computing Course,Pluralsight,Intermediate,Advanced Topics in Intermediate Cloud Computing Course,Hard,"cloud, AWS, Azure, GCP",https://pluralsight.com/cloud-computing/intermediate,,,,,,,,
MO5200,Mobile App Development Course,Udemy,Intermediate,Intermediate Concepts in Intermediate Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://udemy.com/mobile-app-development/intermediate,,,,,,,,
CY5201,Cybersecurity Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://linkedinlearning.com/cybersecurity/intermediate,,,,,,,,
MO5202,Mobile App Development Course,Udemy,Intermediate,Advanced Topics in Intermediate Mobile App Development Course,Hard,"mobile app development, Android, iOS, Flutter",https://udemy.com/mobile-app-development/intermediate,,,,,,,,
BL5203,Blockchain Course,Coursera,Expert,Introduction to Expert Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://coursera.com/blockchain/expert,,,,,,,,
DE5204,DevOps Course,Udemy,Beginner,Intermediate Concepts in Beginner DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/beginner,,,,,,,,
DE5205,DevOps Course,Coursera,Expert,Advanced Topics in Expert DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://coursera.com/devops/expert,,,,,,,,
CY5206,Cybersecurity Course,Pluralsight,Intermediate,Advanced Topics in Intermediate Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://pluralsight.com/cybersecurity/intermediate,,,,,,,,
CL5207,Cloud Computing Course,Coursera,Beginner,Introduction to Beginner Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/beginner,,,,,,,,
CL5208,Cloud Computing Course,Coursera,Expert,Introduction to Expert Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/expert,,,,,,,,
IO5209,IoT Course,edX,Expert,Introduction to Expert IoT Course,Easy,"IoT, internet of things, smart devices",https://edx.com/iot/expert,,,,,,,,
MA5210,Machine Learning Course,LinkedIn Learning,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://linkedinlearning.com/machine-learning/expert,,,,,,,,
DA5211,Data Science Course,edX,Expert,Advanced Topics in Expert Data Science Course,Hard,"data science, big data, analysis, statistics",https://edx.com/data-science/expert,,,,,,,,
AI5212,AI Course,Google Developers,Intermediate,Introduction to Intermediate AI Course,Easy,"AI, deep learning, machine learning",https://googledevelopers.com/ai/intermediate,,,,,,,,
SO5213,Software Engineering Course,Udemy,Beginner,Advanced Topics in Beginner Software Engineering Course,Hard,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner,,,,,,,,
UI5214,UI/UX Design Course,edX,Expert,Intermediate Concepts in Expert UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://edx.com/ui/ux-design/expert,,,,,,,,
WE5215,Web Development Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert Web Development Course,Medium,"web development, frontend, backend, full-stack",https://linkedinlearning.com/web-development/expert,,,,,,,,
UI5216,UI/UX Design Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://linkedinlearning.com/ui/ux-design/expert,,,,,,,,
CL5217,Cloud Computing Course,Google Developers,Intermediate,Advanced Topics in Intermediate Cloud Computing Course,Hard,"cloud, AWS, Azure, GCP",https://googledevelopers.com/cloud-computing/intermediate,,,,,,,,
MO5218,Mobile App Development Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://linkedinlearning.com/mobile-app-development/intermediate,,,,,,,,
MA5219,Machine Learning Course,edX,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://edx.com/machine-learning/expert,,,,,,,,
CY5220,Cybersecurity Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://linkedinlearning.com/cybersecurity/beginner,,,,,,,,
BL5221,Blockchain Course,Google Developers,Beginner,Advanced Topics in Beginner Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://googledevelopers.com/blockchain/beginner,,,,,,,,
IO5222,IoT Course,Google Developers,Intermediate,Advanced Topics in Intermediate IoT Course,Hard,"IoT, internet of things, smart devices",https://googledevelopers.com/iot/intermediate,,,,,,,,
BL5223,Blockchain Course,edX,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/intermediate,,,,,,,,
MO5224,Mobile App Development Course,Google Developers,Beginner,Introduction to Beginner Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://googledevelopers.com/mobile-app-development/beginner,,,,,,,,
DE5225,DevOps Course,edX,Beginner,Advanced Topics in Beginner DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://edx.com/devops/beginner,,,,,,,,
SO5226,Software Engineering Course,Udemy,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner,,,,,,,,
IO5227,IoT Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate IoT Course,Medium,"IoT, internet of things, smart devices",https://linkedinlearning.com/iot/intermediate,,,,,,,,
DA5228,Data Science Course,Udemy,Expert,Intermediate Concepts in Expert Data Science Course,Medium,"data science, big data, analysis, statistics",https://udemy.com/data-science/expert,,,,,,,,
BL5229,Blockchain Course,Google Developers,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://googledevelopers.com/blockchain/beginner,,,,,,,,
SO5230,Software Engineering Course,Udemy,Beginner,Advanced Topics in Beginner Software Engineering Course,Hard,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner,,,,,,,,
UI5231,UI/UX Design Course,Udemy,Expert,Introduction to Expert UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://udemy.com/ui/ux-design/expert,,,,,,,,
DE5232,DevOps Course,Udemy,Expert,Intermediate Concepts in Expert DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/expert,,,,,,,,
MA5233,Machine Learning Course,Pluralsight,Expert,Intermediate Concepts in Expert Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://pluralsight.com/machine-learning/expert,,,,,,,,
MO5234,Mobile App Development Course,Pluralsight,Expert,Introduction to Expert Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://pluralsight.com/mobile-app-development/expert,,,,,,,,
DA5235,Data Science Course,edX,Expert,Intermediate Concepts in Expert Data Science Course,Medium,"data science, big data, analysis, statistics",https://edx.com/data-science/expert,,,,,,,,
SO5236,Software Engineering Course,Google Developers,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://googledevelopers.com/software-engineering/beginner,,,,,,,,
WE5237,Web Development Course,Coursera,Beginner,Advanced Topics in Beginner Web Development Course,Hard,"web development, frontend, backend, full-stack",https://coursera.com/web-development/beginner,,,,,,,,
AI5238,AI Course,Coursera,Intermediate,Introduction to Intermediate AI Course,Easy,"AI, deep learning, machine learning",https://coursera.com/ai/intermediate,,,,,,,,
DE5239,DevOps Course,Udemy,Intermediate,Advanced Topics in Intermediate DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/intermediate,,,,,,,,
DA5240,Data Science Course,Pluralsight,Expert,Introduction to Expert Data Science Course,Easy,"data science, big data, analysis, statistics",https://pluralsight.com/data-science/expert,,,,,,,,
CY5241,Cybersecurity Course,Udemy,Beginner,Introduction to Beginner Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://udemy.com/cybersecurity/beginner,,,,,,,,
IO5242,IoT Course,Google Developers,Beginner,Introduction to Beginner IoT Course,Easy,"IoT, internet of things, smart devices",https://googledevelopers.com/iot/beginner,,,,,,,,
DA5243,Data Science Course,Coursera,Expert,Advanced Topics in Expert Data Science Course,Hard,"data science, big data, analysis, statistics",https://coursera.com/data-science/expert,,,,,,,,
CY5244,Cybersecurity Course,Coursera,Expert,Advanced Topics in Expert Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/expert,,,,,,,,
AI5245,AI Course,Udemy,Intermediate,Advanced Topics in Intermediate AI Course,Hard,"AI, deep learning, machine learning",https://udemy.com/ai/intermediate,,,,,,,,
CY5246,Cybersecurity Course,LinkedIn Learning,Beginner,Introduction to Beginner Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://linkedinlearning.com/cybersecurity/beginner,,,,,,,,
CL5247,Cloud Computing Course,edX,Intermediate,Intermediate Concepts in Intermediate Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://edx.com/cloud-computing/intermediate,,,,,,,,
BL5248,Blockchain Course,Pluralsight,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://pluralsight.com/blockchain/intermediate,,,,,,,,
DA5249,Data Science Course,Udemy,Expert,Advanced Topics in Expert Data Science Course,Hard,"data science, big data, analysis, statistics",https://udemy.com/data-science/expert,,,,,,,,
MA5250,Machine Learning Course,Udemy,Expert,Intermediate Concepts in Expert Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/expert,,,,,,,,
CL5251,Cloud Computing Course,Coursera,Beginner,Intermediate Concepts in Beginner Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/beginner,,,,,,,,
WE5252,Web Development Course,Google Developers,Beginner,Advanced Topics in Beginner Web Development Course,Hard,"web development, frontend, backend, full-stack",https://googledevelopers.com/web-development/beginner,,,,,,,,
DA5253,Data Science Course,Udemy,Expert,Introduction to Expert Data Science Course,Easy,"data science, big data, analysis, statistics",https://udemy.com/data-science/expert,,,,,,,,
CY5254,Cybersecurity Course,Pluralsight,Beginner,Intermediate Concepts in Beginner Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://pluralsight.com/cybersecurity/beginner,,,,,,,,
CY5255,Cybersecurity Course,Coursera,Expert,Advanced Topics in Expert Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/expert,,,,,,,,
DA5256,Data Science Course,Coursera,Intermediate,Introduction to Intermediate Data Science Course,Easy,"data science, big data, analysis, statistics",https://coursera.com/data-science/intermediate,,,,,,,,
SO5257,Software Engineering Course,Udemy,Expert,Advanced Topics in Expert Software Engineering Course,Hard,"software engineering, programming, coding, development",https://udemy.com/software-engineering/expert,,,,,,,,
BL5258,Blockchain Course,LinkedIn Learning,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/intermediate,,,,,,,,
CL5259,Cloud Computing Course,Coursera,Expert,Intermediate Concepts in Expert Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/expert,,,,,,,,
BL5260,Blockchain Course,edX,Expert,Advanced Topics in Expert Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/expert,,,,,,,,
DA5261,Data Science Course,Google Developers,Intermediate,Advanced Topics in Intermediate Data Science Course,Hard,"data science, big data, analysis, statistics",https://googledevelopers.com/data-science/intermediate,,,,,,,,
AI5262,AI Course,edX,Beginner,Advanced Topics in Beginner AI Course,Hard,"AI, deep learning, machine learning",https://edx.com/ai/beginner,,,,,,,,
MO5263,Mobile App Development Course,LinkedIn Learning,Beginner,Introduction to Beginner Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://linkedinlearning.com/mobile-app-development/beginner,,,,,,,,
MA5264,Machine Learning Course,Coursera,Intermediate,Intermediate Concepts in Intermediate Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/intermediate,,,,,,,,
IO5265,IoT Course,Coursera,Expert,Intermediate Concepts in Expert IoT Course,Medium,"IoT, internet of things, smart devices",https://coursera.com/iot/expert,,,,,,,,
